Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/01 00:05,3,80309E420,3,80309E420,135.9,Yuan,135.9,Yuan,Reinvestment,0
2022/09/02 23:13,355631,814542701,254958,8145426B1,0.006343,Bitcoin,0.006343,Bitcoin,Bitcoin,0
2022/09/02 08:36,21258,80084A300,15040,80F19DFD0,41.5,US Dollar,41.5,US Dollar,Cheque,0
2022/09/03 00:19,13067,8114BF5A0,112078,80C8848B0,212.86,Yuan,212.86,Yuan,Credit Card,0
2022/09/09 18:50,2843,800535010,513,8019A85B0,21065.07,US Dollar,21065.07,US Dollar,Cheque,0
2022/09/01 15:48,11405,80130A330,11405,80130A330,24.67,US Dollar,24.67,US Dollar,Reinvestment,0
2022/09/10 18:22,17120,80661FCD0,28,807035420,2404.01,Ruble,2404.01,Ruble,Cheque,0
2022/09/08 12:24,70,100428930,134920,80D86B060,113.85,Brazil Real,113.85,Brazil Real,Cash,0
2022/09/01 10:52,13862,8017AE780,27103,802BF4190,10135.53,Euro,10135.53,Euro,Cheque,0
2022/09/05 14:38,241021,80F095190,118,80F18BC30,8.84,Swiss Franc,8.84,Swiss Franc,Wire,0
2022/09/04 06:18,70,100428780,13667,805FC0C20,32222.38,Rupee,32222.38,Rupee,Credit Card,0
2022/09/01 00:13,29,80CE366D0,29,80CE366D0,66.61,Brazil Real,66.61,Brazil Real,Reinvestment,0
2022/09/02 06:13,118,80DD95160,112,80DDB4D40,120216.63,Swiss Franc,120216.63,Swiss Franc,ACH,0
2022/09/10 07:37,1588,8006E6380,21174,8013DB380,131.99,US Dollar,131.99,US Dollar,Cheque,0
2022/09/01 00:27,1,8001D49A0,1,8001D49A0,22.32,US Dollar,22.32,US Dollar,Reinvestment,0
2022/09/01 08:52,70,1004286A8,1547,801FFFF60,40.55,Euro,40.55,Euro,Cheque,0
2022/09/06 02:52,1292,80136BDB0,23885,80278C1D0,124.91,US Dollar,124.91,US Dollar,Cheque,0
2022/09/02 03:29,31860,8120B3960,224866,8120B4550,249.59,US Dollar,249.59,US Dollar,Credit Card,0
2022/09/01 00:19,12,80579EC60,14757,805C0FCC0,2075083.47,Rupee,2075083.47,Rupee,Credit Card,0
2022/09/07 12:03,28,80C051D00,34032,80C786530,111693.05,Mexican Peso,111693.05,Mexican Peso,Cash,0
2022/09/03 10:17,9,80609FDA0,9,8060C82F0,122263.34,Ruble,122263.34,Ruble,Credit Card,0
2022/09/08 10:44,38478,80E868520,239604,80ECA1740,135516.88,Swiss Franc,135516.88,Swiss Franc,Cheque,0
2022/09/02 21:52,119,811A01E50,222,811A7AEB0,325741.08,Saudi Riyal,325741.08,Saudi Riyal,ACH,0
2022/09/05 03:28,15055,805EF85E0,14663,81248A7A0,19.26,Euro,19.26,Euro,ACH,0
2022/09/01 00:17,31898,8099324F0,31898,8099324F0,458.49,US Dollar,458.49,US Dollar,Reinvestment,0
2022/09/05 00:50,3,801D9C140,23146,803030E80,113880.47,Yuan,113880.47,Yuan,Cheque,0
2022/09/08 13:37,1362,80025B860,1,806466210,422267.1,US Dollar,422267.1,US Dollar,Cheque,0
2022/09/09 03:37,2843,8005BE6C0,10,8005BCFA0,1089.14,US Dollar,1089.14,US Dollar,ACH,0
2022/09/08 21:33,70,100428A51,225,8141717B1,0.63134,Bitcoin,0.63134,Bitcoin,Bitcoin,0
2022/09/03 03:56,28663,80A7FAAC0,28237,80ADDC1C0,115.2,Australian Dollar,115.2,Australian Dollar,Credit Card,0
2022/09/01 00:12,12,805F140F0,12,805F140F0,702119.28,Rupee,702119.28,Rupee,Reinvestment,0
2022/09/07 15:34,29685,80D3F9110,225156,80F5BE480,497.34,US Dollar,497.34,US Dollar,Credit Card,0
2022/09/10 17:48,221765,80841E1C0,22422,80841FC50,1087.89,UK Pound,1087.89,UK Pound,ACH,0
2022/09/06 20:20,1241,802CB1100,1601,802E1B4F0,445.33,US Dollar,445.33,US Dollar,Credit Card,0
2022/09/01 00:13,53744,813DE0CC1,53744,813DE0CC1,22.281325,Bitcoin,22.281325,Bitcoin,Bitcoin,0
2022/09/09 17:27,21387,8014A6570,3123,806FB3AE0,22.91,Euro,22.91,Euro,Credit Card,0
2022/09/07 23:27,4,806197150,217125,80658C0D0,2372.58,Ruble,2372.58,Ruble,Credit Card,0
2022/09/01 04:34,8805,8072C0610,8805,8072C0610,9.32,US Dollar,9.32,US Dollar,Reinvestment,0
2022/09/08 04:31,116,80E198F20,38478,80E287340,2413.87,Swiss Franc,2413.87,Swiss Franc,Cheque,0
2022/09/08 22:38,908,801963DC0,120519,807936CA0,736.69,Euro,736.69,Euro,Credit Card,0
2022/09/08 00:11,17854,806ACC340,11852,801E29E90,19.15,Euro,19.15,Euro,Credit Card,0
2022/09/05 08:39,6075,8049776C0,129974,80BF78900,1161.44,US Dollar,1161.44,US Dollar,Credit Card,0
2022/09/05 20:36,22,802C9DC90,18460,80B52FBA0,1870.78,Euro,1870.78,Euro,Cheque,0
2022/09/01 00:15,18324,80FBDC4F0,18324,80FBDC4F0,48409.27,US Dollar,48409.27,US Dollar,Reinvestment,0
2022/09/02 04:52,16418,802A20050,3335,8032C81A0,832.31,Euro,832.31,Euro,Credit Card,0
2022/09/04 10:39,70,100428660,9129,80FCFDD20,503.28,US Dollar,503.28,US Dollar,Cheque,0
2022/09/06 00:24,3,80B155400,3,80B15B7A0,23141.6,Yuan,23141.6,Yuan,Cheque,0
2022/09/01 08:22,248857,811D87300,249118,811EA7B80,53100.66,Saudi Riyal,53100.66,Saudi Riyal,Credit Card,0
2022/09/04 20:38,12,8003B2BB0,18951,8093D8890,1586.25,Euro,1586.25,Euro,Cheque,0
2022/09/07 09:38,70,100428780,7,804A4F9B0,24737.66,Rupee,24737.66,Rupee,Cheque,0
2022/09/07 19:17,1665,800690060,13327,8076C44A0,351.04,US Dollar,351.04,US Dollar,ACH,0
2022/09/09 15:49,70,1004286A8,14650,812A58780,279.71,Euro,279.71,Euro,Cash,0
2022/09/09 17:02,311198,80DB9CB90,3144,80DBAEC60,1148.88,US Dollar,1148.88,US Dollar,ACH,0
2022/09/10 05:30,121358,80A2BB4E0,25637,80E0AA580,11587.56,US Dollar,11587.56,US Dollar,Credit Card,0
2022/09/01 05:13,132923,80F377580,118453,812F9CBC0,726.75,US Dollar,726.75,US Dollar,Cheque,0
2022/09/10 00:04,237316,81164B430,27535,80DD01000,112.51,Euro,112.51,Euro,Credit Card,0
2022/09/01 06:55,22575,809061650,22575,809061650,10.49,UK Pound,10.49,UK Pound,Reinvestment,0
2022/09/02 02:29,112064,804F95120,113090,805D53310,20675.33,Rupee,20675.33,Rupee,Cheque,0
2022/09/05 09:33,14290,801FA74D0,210617,80819DE90,1406.6,Euro,1406.6,Euro,Cheque,0
2022/09/02 00:55,71,8049CDAC0,112064,8049F5B40,161784.53,Rupee,161784.53,Rupee,Cheque,0
2022/09/01 14:22,15,80A493240,228009,80A5D85B0,59.87,Australian Dollar,59.87,Australian Dollar,Cheque,0
2022/09/01 00:26,12,801D31DB0,25866,80C521430,20648.45,Euro,20648.45,Euro,Credit Card,0
2022/09/09 14:16,23525,8014BE770,210431,81255ADC0,2.11,Euro,2.11,Euro,ACH,0
2022/09/09 20:38,11904,80227FA00,247415,8126B0260,24.62,US Dollar,24.62,US Dollar,Cash,0
2022/09/07 07:23,3489,8026B66C0,16431,8028C55E0,1844.66,Euro,1844.66,Euro,Cheque,0
2022/09/05 12:02,220,813C7F311,225,813D3FB81,0.395581,Bitcoin,0.395581,Bitcoin,Bitcoin,0
2022/09/02 14:07,1024,8010356B0,16941,803D09680,16808.98,Euro,16808.98,Euro,Credit Card,0
2022/09/07 21:26,1467,800945CC0,2947,8055C6F10,91.93,US Dollar,91.93,US Dollar,Cheque,0
2022/09/07 02:28,16,80478E570,71,805917960,404049.52,Rupee,404049.52,Rupee,Cheque,0
2022/09/08 01:17,70,100428660,226951,80C90AA90,452.78,US Dollar,452.78,US Dollar,Cheque,0
2022/09/02 03:22,222965,80AF19D80,218989,80E80AFF0,681614.85,Yuan,681614.85,Yuan,Cheque,0
2022/09/07 16:44,24840,80B669730,238082,812022720,185.8,Euro,185.8,Euro,Cheque,0
2022/09/01 01:29,42051,8130A8FB0,42051,8130A8FB0,5.46,US Dollar,5.46,US Dollar,Reinvestment,0
2022/09/01 12:17,13154,812236140,13154,812236140,1834.92,Rupee,1834.92,Rupee,Reinvestment,0
2022/09/05 00:43,70,100428660,245310,810E5D0D0,36.9,US Dollar,36.9,US Dollar,Cheque,0
2022/09/02 07:14,70,100428978,240774,80F1D0390,17950.2,Swiss Franc,17950.2,Swiss Franc,Cash,0
2022/09/02 11:59,137218,80DDA1E30,42221,80FCDDC30,1981.14,Swiss Franc,1981.14,Swiss Franc,Credit Card,0
2022/09/01 00:18,16643,80E7907C0,22775,80699C1C0,20.02,Euro,20.02,Euro,Credit Card,0
2022/09/01 14:22,3370,80C90CFA0,3370,80C90CFA0,4362.17,US Dollar,4362.17,US Dollar,Reinvestment,0
2022/09/01 04:48,12719,801A2EEE0,12719,801A2EEE0,21367.94,US Dollar,21367.94,US Dollar,Reinvestment,0
2022/09/01 10:55,23538,80ACA35A0,132523,80D124880,1222.11,US Dollar,1222.11,US Dollar,Cheque,0
2022/09/01 07:45,24779,80914FC90,126844,809EACC90,59599.06,Canadian Dollar,59599.06,Canadian Dollar,Cheque,0
2022/09/05 23:57,1241,801982940,25981,803540D40,401.18,US Dollar,401.18,US Dollar,Cheque,0
2022/09/03 22:09,410,8010822D0,1490,801087880,194.22,Euro,194.22,Euro,Cheque,0
2022/09/08 12:21,2843,802B7F3D0,1411,80C38D7E0,0.98,US Dollar,0.98,US Dollar,Cash,0
2022/09/01 02:45,13157,80524CEC0,13157,80524CEC0,19644085.8,Rupee,19644085.8,Rupee,Reinvestment,0
2022/09/08 07:41,125906,80B5DEDB0,15980,8136A7960,80149.94,US Dollar,80149.94,US Dollar,Cheque,0
2022/09/06 23:50,7,804BEED10,113090,805452300,327660.87,Rupee,327660.87,Rupee,Credit Card,0
2022/09/02 18:29,24132,803349920,2454,806A81EF0,52.69,US Dollar,52.69,US Dollar,Wire,0
2022/09/09 19:13,25981,8034B02D0,14804,805C0BFB0,138.56,US Dollar,138.56,US Dollar,Credit Card,0
2022/09/06 11:08,142950,80FF8FB60,243897,810081B90,294.79,Shekel,294.79,Shekel,Cheque,0
2022/09/01 21:17,25866,802F2E1C0,25866,802F2E1C0,12.05,Euro,12.05,Euro,Reinvestment,0
2022/09/01 09:54,12719,80346E990,23402,8067ACBD0,1891.65,US Dollar,1891.65,US Dollar,Credit Card,0
2022/09/01 14:30,25768,802D6FB80,17769,80B5BF030,332225.72,Euro,332225.72,Euro,Cheque,0
2022/09/02 12:50,318875,806F81E90,18405,807015C50,16588.68,Ruble,16588.68,Ruble,Cheque,0
2022/09/02 04:21,48211,811BE4320,48526,8129D7820,89680.82,Saudi Riyal,89680.82,Saudi Riyal,Cheque,0
2022/09/06 07:27,139819,80EE17550,142155,80FB67220,21.78,Swiss Franc,21.78,Swiss Franc,Cheque,0
2022/09/07 22:58,18460,807867CD0,19542,80B3128E0,1664.68,Euro,1664.68,Euro,Credit Card,0
2022/09/09 23:30,313022,80502E560,13659,80502E8D0,226825.14,Rupee,226825.14,Rupee,Cheque,0
2022/09/07 23:32,243614,80FDFB250,244187,81066D900,6737.66,Shekel,6737.66,Shekel,Credit Card,0
2022/09/10 09:55,214,80814A480,8,80814A3E0,14266.08,Canadian Dollar,14266.08,Canadian Dollar,Cheque,0
2022/09/07 07:34,1,8003F8CA0,13264,8062C1B00,1503.02,US Dollar,1503.02,US Dollar,Cheque,0
2022/09/02 00:24,15643,80788D980,213137,8129190D0,2691.27,Euro,2691.27,Euro,Credit Card,0
2022/09/09 14:55,32888,80B664340,29802,80B664620,1139.1,US Dollar,1139.1,US Dollar,ACH,0
2022/09/08 14:19,70,100428660,130584,80F3D1C30,5965.8,US Dollar,5965.8,US Dollar,Credit Card,0
2022/09/09 12:38,11813,806028320,213952,806028060,135.11,US Dollar,135.11,US Dollar,ACH,0
2022/09/09 01:57,6,80A5DAA70,28094,80A9EF910,2560.85,Australian Dollar,2560.85,Australian Dollar,Cheque,0
2022/09/01 06:52,19,80A224770,6,80A2864A0,5121.68,Australian Dollar,5121.68,Australian Dollar,Cheque,0
2022/09/02 19:15,1601,800461FF0,28694,807FBF6E0,630.93,US Dollar,630.93,US Dollar,Credit Card,0
2022/09/10 04:39,2947,8034CDC30,2915,810F4E9A0,167.8,Euro,167.8,Euro,ACH,0
2022/09/01 00:29,18135,81059CF60,18135,81059CF60,209.31,Yuan,209.31,Yuan,Reinvestment,0
2022/09/01 16:48,119,80FD34850,1198,80FD7AA00,56.22,Shekel,56.22,Shekel,Cash,0
2022/09/07 23:59,220504,807DD9400,7,807FBC7E0,16.88,UK Pound,16.88,UK Pound,Cash,0
2022/09/07 06:00,13083,8023C0F40,5464,802D3E070,8.75,Euro,8.75,Euro,Credit Card,0
2022/09/01 14:14,1688,800646380,1674,8008DC100,150.14,US Dollar,150.14,US Dollar,Cheque,0
2022/09/01 04:19,14,80FD3CBB0,142950,80FF7C420,1021.73,Shekel,1021.73,Shekel,Credit Card,0
2022/09/04 19:35,17861,80322A8B0,21749,805B11830,20.54,Euro,20.54,Euro,Credit Card,0
2022/09/01 00:18,10060,803B75CC0,10060,803B75CC0,741.53,Yen,741.53,Yen,Reinvestment,0
2022/09/05 17:44,2454,802743670,4866,803459C20,2703.36,US Dollar,2703.36,US Dollar,Cheque,0
2022/09/02 02:00,1,8006BB110,1467,800A62BB0,82.02,US Dollar,82.02,US Dollar,Cash,0
2022/09/03 20:16,70,100428660,17327,8032CB370,409.5,US Dollar,409.5,US Dollar,Credit Card,0
2022/09/06 17:59,31820,81047A510,3655,8131844D0,205.76,Euro,205.76,Euro,Credit Card,0
2022/09/02 05:15,1547,800DA5EF0,21749,8014BFC60,27.72,Euro,27.72,Euro,Cheque,0
2022/09/01 17:31,1124,81048A3B0,1124,81048A3B0,11.45,US Dollar,11.45,US Dollar,Reinvestment,0
2022/09/05 16:19,4600,802784CD0,12797,81164A160,6837.59,Euro,6837.59,Euro,ACH,0
2022/09/01 11:02,27621,80A2274A0,228009,80A7C3790,53169.12,Australian Dollar,53169.12,Australian Dollar,Cheque,0
2022/09/06 01:08,7,804A193E0,12,804A34150,7598.15,Rupee,7598.15,Rupee,ACH,0
2022/09/08 18:58,5,8085EAD40,5,8085EF0F0,476.46,UK Pound,476.46,UK Pound,Cheque,0
2022/09/02 13:05,118,80E243A50,39556,80E9CFCC0,1124.91,Swiss Franc,1124.91,Swiss Franc,Cheque,0
2022/09/02 04:39,1267,80301BAF0,19318,8039993F0,29649.14,Yuan,29649.14,Yuan,Cheque,0
2022/09/02 17:34,7,807733480,22155,8083CD9C0,874.74,UK Pound,874.74,UK Pound,Cheque,0
2022/09/08 18:24,1267,80366E4D0,41837,8114B21B0,18169.62,Yuan,18169.62,Yuan,Cheque,0
2022/09/02 23:00,210319,804645470,10656,809AE0250,184595.93,Yen,184595.93,Yen,Credit Card,0
2022/09/02 19:23,255063,8140F2881,255772,81471A3C1,0.0435,Bitcoin,0.0435,Bitcoin,Bitcoin,0
2022/09/01 02:02,113304,804FBD300,214881,805CEEF70,185239.33,Rupee,185239.33,Rupee,Credit Card,0
2022/09/05 11:32,70,1004289C0,243614,81069F670,13518.14,Shekel,13518.14,Shekel,Credit Card,0
2022/09/06 11:37,219184,80CBD7AE0,1241,812FC86C0,362.57,US Dollar,362.57,US Dollar,Cheque,0
2022/09/02 09:56,131086,80B7BD1A0,133590,80CCC9A10,19434.27,Mexican Peso,19434.27,Mexican Peso,Credit Card,0
2022/09/08 02:45,2627,802651140,238151,80E1239C0,156.63,US Dollar,156.63,US Dollar,Cheque,0
2022/09/09 03:37,26818,8070A4A20,122342,80AA2B480,327.63,Euro,327.63,Euro,Cheque,0
2022/09/02 02:54,14,80381D2F0,21381,8038CED70,17395.56,Yuan,17395.56,Yuan,Credit Card,0
2022/09/08 14:10,211,807C26420,23673,808CD39D0,302.54,UK Pound,302.54,UK Pound,ACH,0
2022/09/09 04:31,22164,8024D0BE0,1729,8043A43F0,4712.41,US Dollar,4712.41,US Dollar,Credit Card,0
2022/09/05 12:13,11657,800EBFCB0,21745,801EA2500,1938.14,Euro,1938.14,Euro,Credit Card,0
2022/09/05 06:53,16031,8033098C0,22736,803309280,2750.22,US Dollar,2750.22,US Dollar,ACH,0
2022/09/09 11:09,11,800233030,20,80029EBC0,78.11,Euro,78.11,Euro,Cheque,0
2022/09/06 00:07,1588,8070E6980,130864,80DF3F8A0,87.97,US Dollar,87.97,US Dollar,Credit Card,0
2022/09/02 05:55,310208,808D07450,22732,808D4A690,285.46,US Dollar,285.46,US Dollar,Credit Card,0
2022/09/08 13:50,70,1004286A8,15750,80BBC61B0,332.56,Euro,332.56,Euro,Cheque,0
2022/09/05 06:08,2627,800FFBED0,236346,810DD9E70,3428.84,US Dollar,3428.84,US Dollar,Cheque,0
2022/09/08 02:00,13345,8014C6680,12004,801B9FE60,309.08,Euro,309.08,Euro,Cheque,0
2022/09/01 16:38,36121,811BA4A60,36121,811BA4A60,2172500.26,US Dollar,2172500.26,US Dollar,Reinvestment,0
2022/09/08 10:47,11,800A1D2F0,3045,80882D5A0,371.52,Euro,371.52,Euro,Credit Card,0
2022/09/07 19:26,213,809EF6140,126190,809F81BC0,46.08,Canadian Dollar,46.08,Canadian Dollar,Credit Card,0
2022/09/06 01:29,148348,811D99920,148586,8122CAC80,768.8,Saudi Riyal,768.8,Saudi Riyal,Credit Card,0
2022/09/09 05:12,18097,803033850,128853,80AA1B380,3741.61,Yuan,3741.61,Yuan,ACH,0
2022/09/01 03:06,3655,8018D9FA0,13265,801ACEC90,1699.45,Euro,1699.45,Euro,Cheque,0
2022/09/01 06:03,70,100428780,13659,805D2A540,789313.96,Rupee,789313.96,Rupee,Cash,0
2022/09/09 23:50,23842,8021BC3F0,23842,80A1786A0,54.61,US Dollar,54.61,US Dollar,Credit Card,0
2022/09/06 10:28,70,1004286F0,3,8020BB970,4248.72,Yuan,4248.72,Yuan,Cash,0
2022/09/05 04:39,1,8005C1530,110603,80A05B480,42.81,US Dollar,42.81,US Dollar,Cheque,0
2022/09/06 02:22,11,80B552870,38713,810E6E380,837.52,Euro,837.52,Euro,Cheque,0
2022/09/02 23:58,29,80CF0F640,235874,80D593610,1924.86,Brazil Real,1924.86,Brazil Real,Cheque,0
2022/09/09 10:07,130219,80B83B040,33780,80FBE21D0,61.01,US Dollar,61.01,US Dollar,ACH,0
2022/09/09 07:12,70,100428A51,220,813A877D1,0.70093,Bitcoin,0.70093,Bitcoin,Bitcoin,0
2022/09/06 17:19,15768,8063949A0,27103,812596F70,16381.04,Euro,16381.04,Euro,Credit Card,0
2022/09/09 06:17,1198,80FD3DC20,143496,8115D1000,720.63,Shekel,720.63,Shekel,Credit Card,0
2022/09/01 09:41,6030,803209BB0,131380,80DD499E0,1021.01,Euro,1021.01,Euro,Cash,0
2022/09/01 00:07,332360,80DE47DA0,332360,80DE47DA0,13355.33,Euro,13355.33,Euro,Reinvestment,0
2022/09/01 07:27,70,1004286A8,20,801CD5220,3290.66,Euro,3290.66,Euro,Cheque,0
2022/09/02 14:55,70,1004286A8,20,800868FD0,2546.53,Euro,2546.53,Euro,Cheque,0
2022/09/02 05:03,23146,8021470F0,23146,801545AB0,7363.52,Yuan,7363.52,Yuan,Cheque,0
2022/09/07 16:58,28603,80A9C9E20,128558,80AC47790,537.42,Australian Dollar,537.42,Australian Dollar,Cheque,0
2022/09/09 03:36,36836,80F9FE400,18196,80FA02660,116.6,Yuan,116.6,Yuan,Credit Card,0
2022/09/02 22:23,31799,800BABF40,1688,800BAA8B0,230.65,US Dollar,230.65,US Dollar,Credit Card,0
2022/09/08 17:46,21749,802807110,26818,807426390,19.39,Euro,19.39,Euro,ACH,0
2022/09/01 00:25,23402,803298490,23402,803298490,127.88,US Dollar,127.88,US Dollar,Reinvestment,0
2022/09/05 18:48,12,8001FCB30,12,800275260,228773.04,Euro,228773.04,Euro,Cash,0
2022/09/01 13:13,244187,81024C1E0,44565,8119D5AF0,19.65,Shekel,19.65,Shekel,Cash,0
2022/09/01 00:07,321565,8081F4770,321565,8081F4770,1356.07,US Dollar,1356.07,US Dollar,Reinvestment,0
2022/09/10 07:20,14254,80DE21BE0,219077,810E6C480,39.16,Euro,39.16,Euro,Cheque,0
2022/09/01 13:55,10344,8056ECDD0,236710,8135BB210,3182.03,US Dollar,3182.03,US Dollar,Cheque,0
2022/09/01 20:40,115,8000BFFB0,115,8000BFFB0,622848.76,Brazil Real,622848.76,Brazil Real,Reinvestment,0
2022/09/01 00:09,221868,80B6D61D0,221868,80B6D61D0,110.83,US Dollar,110.83,US Dollar,Reinvestment,0
2022/09/09 03:39,70,1004286A8,12561,8028B8550,13358.91,Euro,13358.91,Euro,Credit Card,0
2022/09/02 20:59,1412,800B78F70,1412,800CA1350,488.01,US Dollar,488.01,US Dollar,Cheque,0
2022/09/07 05:31,11405,8029149A0,3229,804E1B910,8039.8,US Dollar,8039.8,US Dollar,Credit Card,0
2022/09/01 21:48,138832,811021D30,138832,811021D30,6.36,Euro,6.36,Euro,Reinvestment,0
2022/09/06 12:35,14804,805B7A330,12446,805BF60C0,210.87,US Dollar,210.87,US Dollar,Cheque,0
2022/09/08 05:37,27621,80A450940,211,80A5B1130,172045.31,Australian Dollar,172045.31,Australian Dollar,ACH,0
2022/09/01 06:01,250262,812E6C570,250262,812E6C570,2240.15,Euro,2240.15,Euro,Reinvestment,0
2022/09/08 13:45,27,8000B8490,27,8000B8490,4763542.0,Mexican Peso,4763542.0,Mexican Peso,Cheque,0
2022/09/01 00:22,126,8136D0C61,126,8136D0C61,0.057105,Bitcoin,0.057105,Bitcoin,Bitcoin,0
2022/09/04 23:12,16163,80400A670,6276,80718D7B0,569.11,US Dollar,569.11,US Dollar,Cheque,0
2022/09/01 00:14,22,8008AEA90,5328,80B8442A0,6013.42,Euro,6013.42,Euro,Cheque,0
2022/09/09 15:04,3703,806A8C030,1,806A87B30,155.82,US Dollar,155.82,US Dollar,ACH,0
2022/09/06 12:57,220,800257DA0,11471,800A8D010,4120.86,US Dollar,4120.86,US Dollar,Credit Card,0
2022/09/09 16:44,318283,806A4BEE0,11107,806A46040,306.83,US Dollar,306.83,US Dollar,Cash,0
2022/09/03 10:16,28222,80A4EE5F0,28416,80A30A7C0,87.31,Australian Dollar,87.31,Australian Dollar,Credit Card,0
2022/09/08 16:11,4242,801CF32E0,11974,8041E7F20,313.48,US Dollar,313.48,US Dollar,Cash,0
2022/09/05 03:34,1916,803E91C10,14657,807249A00,228.8,Euro,228.8,Euro,Cheque,0
2022/09/01 15:20,126956,8138158E0,126956,8138158E0,23.98,Canadian Dollar,23.98,Canadian Dollar,Reinvestment,0
2022/09/08 23:30,20,800066610,20,800066610,1262.21,Euro,1262.21,Euro,Cheque,0
2022/09/01 05:16,312003,80C4D17F0,312003,80C4D17F0,416595.14,Yen,416595.14,Yen,Reinvestment,0
2022/09/04 20:50,3335,801CCE830,2915,801FAFE70,289.81,Euro,289.81,Euro,Cheque,0
2022/09/05 22:05,28,8000B60E0,32564,80CC68B50,1033247.28,Mexican Peso,1033247.28,Mexican Peso,Cheque,0
2022/09/01 03:45,16431,803361EF0,1665,810E137D0,7171.07,Euro,7171.07,Euro,Credit Card,0
2022/09/09 23:46,4503,801D18B00,1601,803162EB0,1521.1,US Dollar,1521.1,US Dollar,Credit Card,0
2022/09/06 06:53,20,80783BF20,5464,80F0B3880,700.69,Euro,700.69,Euro,Cheque,0
2022/09/02 18:00,15980,80AAD4140,36121,80F3ACA20,5582.75,US Dollar,5582.75,US Dollar,Cheque,0
2022/09/08 15:23,137218,80DC45DD0,139342,80E902C00,208.07,Swiss Franc,208.07,Swiss Franc,Cheque,0
2022/09/01 23:53,70,100428660,29251,80624D730,39.63,US Dollar,39.63,US Dollar,Cheque,0
2022/09/06 18:27,70,100428978,38478,80F69DD60,13788.97,Swiss Franc,13788.97,Swiss Franc,Cash,0
2022/09/02 00:03,221765,807E07280,220541,807E9C1D0,807.79,UK Pound,807.79,UK Pound,Cheque,0
2022/09/09 09:48,321653,807E06470,212,807C45C10,175.49,UK Pound,175.49,UK Pound,Cheque,0
2022/09/08 08:51,4403,804986D90,219969,80DAA9D70,6668.31,US Dollar,6668.31,US Dollar,Credit Card,0
2022/09/06 09:05,23833,807592640,215897,809C46850,245.07,US Dollar,245.07,US Dollar,Credit Card,0
2022/09/09 06:47,6803,8048F9EA0,29089,805114010,1143361.4,US Dollar,1143361.4,US Dollar,ACH,0
2022/09/08 21:31,127593,80A31A1C0,211,80A73A5A0,994.59,Australian Dollar,994.59,Australian Dollar,Cash,0
2022/09/06 08:37,13862,805ACF070,12513,80B3686E0,114.52,Euro,114.52,Euro,Cheque,0
2022/09/02 20:38,116,80F7580C0,139793,80FA30840,8471.91,Swiss Franc,8471.91,Swiss Franc,Cheque,0
2022/09/07 12:40,16418,803CDA420,1299,81480C120,682.97,Euro,682.97,Euro,Cheque,0
2022/09/01 08:30,17246,80672E280,17246,80672E280,4599.02,US Dollar,4599.02,US Dollar,Reinvestment,0
2022/09/02 00:18,220541,80883BF30,21568,8089D7850,23.87,UK Pound,23.87,UK Pound,Credit Card,0
2022/09/04 03:55,1068,801E878A0,147725,8126E8980,544.93,US Dollar,544.93,US Dollar,Cheque,0
2022/09/01 09:02,243445,8131989D0,243445,8131989D0,355.22,Euro,355.22,Euro,Reinvestment,0
2022/09/09 10:41,20,80169B340,19740,808F5FBB0,58333.97,Yuan,58333.97,Yuan,Credit Card,0
2022/09/06 22:32,26698,80A0ACF10,16788,811509FE0,4687.14,US Dollar,4687.14,US Dollar,Credit Card,0
2022/09/09 17:34,287,8061F8680,116781,806485020,75276.69,Ruble,75276.69,Ruble,Cash,0
2022/09/02 14:30,28,80B72CCA0,12,80B754420,101638.88,Mexican Peso,101638.88,Mexican Peso,Cheque,0
2022/09/07 20:43,12,80106B210,6129,802652CF0,281676.86,US Dollar,281676.86,US Dollar,Cash,0
2022/09/08 12:38,2385,8022DE1F0,22775,8026B8950,3334.91,Euro,3334.91,Euro,Cheque,0
2022/09/08 21:45,118,80E184EB0,118,80E18C520,2.41,Swiss Franc,2.41,Swiss Franc,Credit Card,0
2022/09/06 10:42,39721,80EAD1100,238845,80FA62FA0,125.24,Swiss Franc,125.24,Swiss Franc,Credit Card,0
2022/09/01 17:51,70,100428660,8354,805543750,981.31,US Dollar,981.31,US Dollar,Cheque,0
2022/09/10 16:08,29003,80AA027A0,20226,810ADB940,60.1,US Dollar,60.1,US Dollar,Cheque,0
2022/09/01 08:05,19925,803B2EC70,19925,803B2EC70,796683.18,Yen,796683.18,Yen,Reinvestment,0
2022/09/01 22:14,220083,80DEE4590,220083,80DEE4590,1112618.85,US Dollar,1112618.85,US Dollar,Reinvestment,0
2022/09/02 00:20,3698,801656E30,11813,8019AB420,533.27,US Dollar,533.27,US Dollar,Cheque,0
2022/09/06 18:20,12,800081970,12,800081970,763377.52,Rupee,763377.52,Rupee,Credit Card,0
2022/09/03 03:39,70,100428A08,48681,812A939F0,646114.15,Saudi Riyal,646114.15,Saudi Riyal,Cheque,0
2022/09/06 00:03,12,800E42CE0,117999,80ECDC6B0,40.51,Euro,40.51,Euro,Credit Card,0
2022/09/02 13:05,114674,8057B7540,16586,809A7E800,730.15,US Dollar,730.15,US Dollar,Credit Card,0
2022/09/07 13:03,14290,802EB4830,221032,80DA8AA80,145.44,Euro,145.44,Euro,Credit Card,0
